Sector,Region,Year,Emissions_Mt
Organic Soil,South-East Asia and Pacific,2012,542.66876235459
Other Land,South-East Asia and Pacific,2012,468.78939472711
Deforestation,Southern Asia,2012,14.244360258809
Fires,Southern Asia,2012,5.98050240468
Forest Land,Southern Asia,2012,901.38728417429
Organic Soil,Southern Asia,2012,26.238601751237
Other Land,Southern Asia,2012,-0.079827982839102
Deforestation,Africa,2013,1991.0695745811
Fires,Africa,2013,555.28114966868
Forest Land,Africa,2013,-1366.4885826756
Organic Soil,Africa,2013,60.740989601158
Other Land,Africa,2013,-127.72855648054
Deforestation,"Australia, Japan, and New Zealand",2013,16.097813791263
Fires,"Australia, Japan, and New Zealand",2013,257.50662991289
Forest Land,"Australia, Japan, and New Zealand",2013,-467.86608049406
Organic Soil,"Australia, Japan, and New Zealand",2013,9.7492103130206
Other Land,"Australia, Japan, and New Zealand",2013,-20.236559979455
Deforestation,Eastern Asia,2013,3.2638287218117
Fires,Eastern Asia,2013,14.59390830065
Forest Land,Eastern Asia,2013,-318.97834523344
Organic Soil,Eastern Asia,2013,26.582143381388
Other Land,Eastern Asia,2013,-327.92087756802
Deforestation,Eastern Europe and West-Central Asia,2013,0.092017990682279
Fires,Eastern Europe and West-Central Asia,2013,143.08191558547
Forest Land,Eastern Europe and West-Central Asia,2013,-1957.5851288667
Organic Soil,Eastern Europe and West-Central Asia,2013,118.99588403742
Other Land,Eastern Europe and West-Central Asia,2013,-18.279340094677
Deforestation,Europe,2013,1.8221285816554
Fires,Europe,2013,3.25945411575
Forest Land,Europe,2013,-520.1903683959
Organic Soil,Europe,2013,203.05322713555
Other Land,Europe,2013,-2.3787390345872
Deforestation,Latin America and Caribbean,2013,1892.3825171178
Fires,Latin America and Caribbean,2013,43.48414653512
Forest Land,Latin America and Caribbean,2013,-2170.2079544452
Organic Soil,Latin America and Caribbean,2013,13.890331071878
Other Land,Latin America and Caribbean,2013,59.302945638926
Deforestation,Middle East,2013,0.035533706788524
Fires,Middle East,2013,0.7933222334
Forest Land,Middle East,2013,-3.7198104672166
Other Land,Middle East,2013,-1.1644663420868
Deforestation,North America,2013,53.160576351407
Fires,North America,2013,133.69653164653
Forest Land,North America,2013,-757.617181088
Organic Soil,North America,2013,98.72448686082
Other Land,North America,2013,-118.36206985091
Deforestation,South-East Asia and Pacific,2013,1254.2540432644
Fires,South-East Asia and Pacific,2013,164.80493088591
Forest Land,South-East Asia and Pacific,2013,320.07625141474
Organic Soil,South-East Asia and Pacific,2013,535.66732479927
Other Land,South-East Asia and Pacific,2013,383.786298451
Deforestation,Southern Asia,2013,10.179567631281
Fires,Southern Asia,2013,1.72727006415
Forest Land,Southern Asia,2013,917.04375558663
Organic Soil,Southern Asia,2013,26.1939844581
Other Land,Southern Asia,2013,-0.079827982839102
Deforestation,Africa,2014,1814.472994241
Fires,Africa,2014,393.43347334419
Forest Land,Africa,2014,-1295.5987708709
Organic Soil,Africa,2014,60.661773715318
Other Land,Africa,2014,-126.14172091825
Deforestation,"Australia, Japan, and New Zealand",2014,13.023634660975
Fires,"Australia, Japan, and New Zealand",2014,472.58502887683
Forest Land,"Australia, Japan, and New Zealand",2014,-467.50024090124
Organic Soil,"Australia, Japan, and New Zealand",2014,9.7975012820588
Other Land,"Australia, Japan, and New Zealand",2014,-14.7661363651
Deforestation,Eastern Asia,2014,4.3152273316141
Fires,Eastern Asia,2014,26.04226942691
Forest Land,Eastern Asia,2014,-369.90719963227
Organic Soil,Eastern Asia,2014,26.591320123058
Other Land,Eastern Asia,2014,-346.48952172919
Deforestation,Eastern Europe and West-Central Asia,2014,0.072028303161233
Fires,Eastern Europe and West-Central Asia,2014,330.90795232786
Forest Land,Eastern Europe and West-Central Asia,2014,-1936.4787242246
Organic Soil,Eastern Europe and West-Central Asia,2014,121.63797816455
Other Land,Eastern Europe and West-Central Asia,2014,-146.0217503012
Deforestation,Europe,2014,2.0597351539644
Fires,Europe,2014,2.58570948512
Forest Land,Europe,2014,-495.9306731226
Organic Soil,Europe,2014,203.41813512047
Other Land,Europe,2014,-11.797428254013
Deforestation,Latin America and Caribbean,2014,2084.6535392656
Fires,Latin America and Caribbean,2014,30.92430851216
Forest Land,Latin America and Caribbean,2014,-2177.3567554654
Organic Soil,Latin America and Caribbean,2014,14.025010305384
Other Land,Latin America and Caribbean,2014,54.420199252367
Deforestation,Middle East,2014,0.032138896151865
Fires,Middle East,2014,1.25149013807
Forest Land,Middle East,2014,-3.2970456896879
Other Land,Middle East,2014,-1.1644663420868
Deforestation,North America,2014,60.219054784606
Fires,North America,2014,110.55890305587
Forest Land,North America,2014,-746.87096641579
Organic Soil,North America,2014,99.106704193853
Other Land,North America,2014,-145.32698259505
Deforestation,South-East Asia and Pacific,2014,1134.3582019384
Fires,South-East Asia and Pacific,2014,441.63937117014
Forest Land,South-East Asia and Pacific,2014,336.34025110538
Organic Soil,South-East Asia and Pacific,2014,571.9524101287
Other Land,South-East Asia and Pacific,2014,717.08228939642
Deforestation,Southern Asia,2014,11.723515345771
Fires,Southern Asia,2014,4.13146217356
Forest Land,Southern Asia,2014,938.64907801007
Organic Soil,Southern Asia,2014,26.11709693784
Other Land,Southern Asia,2014,-0.079827982839102
Deforestation,Africa,2015,1579.7247153523
Fires,Africa,2015,464.71939194004
Forest Land,Africa,2015,-1181.1522264641
Organic Soil,Africa,2015,60.65929086092
Other Land,Africa,2015,-96.372953624908
Deforestation,"Australia, Japan, and New Zealand",2015,10.059434526838
Fires,"Australia, Japan, and New Zealand",2015,457.88189636695
Forest Land,"Australia, Japan, and New Zealand",2015,-463.23426934391
Organic Soil,"Australia, Japan, and New Zealand",2015,9.4946035304494
Other Land,"Australia, Japan, and New Zealand",2015,-13.950373498522
Deforestation,Eastern Asia,2015,3.4219502388533
Fires,Eastern Asia,2015,21.71286281486
Forest Land,Eastern Asia,2015,-407.32538608147
Organic Soil,Eastern Asia,2015,26.595119597036
Other Land,Eastern Asia,2015,-365.05816589036
Deforestation,Eastern Europe and West-Central Asia,2015,0.070380050948906
Fires,Eastern Europe and West-Central Asia,2015,173.32215831653
Forest Land,Eastern Europe and West-Central Asia,2015,-1931.0248297167
Organic Soil,Eastern Europe and West-Central Asia,2015,118.31978503489
Other Land,Eastern Europe and West-Central Asia,2015,-78.004186750235
Deforestation,Europe,2015,1.9867768115305
Fires,Europe,2015,3.16404490682
Forest Land,Europe,2015,-489.94444840492
Organic Soil,Europe,2015,204.64473001249
Other Land,Europe,2015,-23.178189361268
Deforestation,Latin America and Caribbean,2015,2132.786636104
Fires,Latin America and Caribbean,2015,45.67317754444
Forest Land,Latin America and Caribbean,2015,-2172.7131664559
Organic Soil,Latin America and Caribbean,2015,14.015253082828
Other Land,Latin America and Caribbean,2015,47.986147223974
Deforestation,Middle East,2015,0.04209566115656
Fires,Middle East,2015,1.18545620857
Forest Land,Middle East,2015,-4.3050408742613
Other Land,Middle East,2015,-1.1644663420868
Deforestation,North America,2015,58.144869876422
Fires,North America,2015,156.14448784456
Forest Land,North America,2015,-753.09001346109
Organic Soil,North America,2015,99.369222414244
Other Land,North America,2015,-128.21694943931
Deforestation,South-East Asia and Pacific,2015,1142.149599122
Fires,South-East Asia and Pacific,2015,443.07887071207
Forest Land,South-East Asia and Pacific,2015,250.16840817513
Organic Soil,South-East Asia and Pacific,2015,609.42046553408
Other Land,South-East Asia and Pacific,2015,1086.6038992859
Deforestation,Southern Asia,2015,6.8730406511178
Fires,Southern Asia,2015,1.81821593319
Forest Land,Southern Asia,2015,957.78433406385
Organic Soil,Southern Asia,2015,26.109268472132
Other Land,Southern Asia,2015,-0.079827982839102
Deforestation,Africa,2016,1912.6178165568
Fires,Africa,2016,499.99711010873
Forest Land,Africa,2016,-1104.2929438066
Organic Soil,Africa,2016,60.588844747428
Other Land,Africa,2016,-95.710206418676
Deforestation,"Australia, Japan, and New Zealand",2016,13.496583921297
Fires,"Australia, Japan, and New Zealand",2016,171.39480832152
Forest Land,"Australia, Japan, and New Zealand",2016,-457.02993664216
Organic Soil,"Australia, Japan, and New Zealand",2016,9.3431500180042
Other Land,"Australia, Japan, and New Zealand",2016,-19.945901802419
Deforestation,Eastern Asia,2016,5.0377872185882
Fires,Eastern Asia,2016,15.90281866212
Forest Land,Eastern Asia,2016,-318.53340642878
Organic Soil,Eastern Asia,2016,26.41170351675
Other Land,Eastern Asia,2016,-383.62681005152
Deforestation,Eastern Europe and West-Central Asia,2016,0.21831063612076
Fires,Eastern Europe and West-Central Asia,2016,226.37567857197
Forest Land,Eastern Europe and West-Central Asia,2016,-1925.2861887219
Organic Soil,Eastern Europe and West-Central Asia,2016,118.34400842262
Other Land,Eastern Europe and West-Central Asia,2016,-160.92778439503
Deforestation,Europe,2016,3.2132197070514
Fires,Europe,2016,5.38482797379
Forest Land,Europe,2016,-472.75147294004
Organic Soil,Europe,2016,204.93424318007
Other Land,Europe,2016,-39.437589343313
Deforestation,Latin America and Caribbean,2016,2350.3302132432
Fires,Latin America and Caribbean,2016,79.0443026046
Forest Land,Latin America and Caribbean,2016,-2189.7053029492
Organic Soil,Latin America and Caribbean,2016,14.126725042416
Other Land,Latin America and Caribbean,2016,28.401382557469
Deforestation,Middle East,2016,0.037973478847457
Fires,Middle East,2016,1.62153723727
Forest Land,Middle East,2016,-3.5945167037842
Other Land,Middle East,2016,-1.1644663420868
Deforestation,North America,2016,78.949898941303
Fires,North America,2016,78.81874948455
Forest Land,North America,2016,-795.33572054081
Organic Soil,North America,2016,99.619129907272
Other Land,North America,2016,-119.43252886738
Deforestation,South-East Asia and Pacific,2016,851.02195197043
Fires,South-East Asia and Pacific,2016,66.21206784977
Forest Land,South-East Asia and Pacific,2016,253.09607621888
Organic Soil,South-East Asia and Pacific,2016,506.56861389173
Other Land,South-East Asia and Pacific,2016,823.45009772335
Deforestation,Southern Asia,2016,11.318866036249
Fires,Southern Asia,2016,4.40319336571
Forest Land,Southern Asia,2016,982.9447630658
Organic Soil,Southern Asia,2016,26.07154546043
Other Land,Southern Asia,2016,-0.079827982839102
Deforestation,Africa,2017,1547.254574795
Fires,Africa,2017,549.25840461072
Forest Land,Africa,2017,-1038.2103792558
Organic Soil,Africa,2017,60.525525105103
Other Land,Africa,2017,-94.523604963526
Deforestation,"Australia, Japan, and New Zealand",2017,14.514999065322
Fires,"Australia, Japan, and New Zealand",2017,625.34856555375
Forest Land,"Australia, Japan, and New Zealand",2017,-439.17914980887
Organic Soil,"Australia, Japan, and New Zealand",2017,9.6690373943583
Other Land,"Australia, Japan, and New Zealand",2017,-15.372509482831
Deforestation,Eastern Asia,2017,4.5141597936709
Fires,Eastern Asia,2017,9.9052718499
Forest Land,Eastern Asia,2017,-329.14156306105
Organic Soil,Eastern Asia,2017,26.345231308694
Other Land,Eastern Asia,2017,-402.19545421269
Deforestation,Eastern Europe and West-Central Asia,2017,0.17108920675669
Fires,Eastern Europe and West-Central Asia,2017,213.53233159122
Forest Land,Eastern Europe and West-Central Asia,2017,-1924.0964029563
Organic Soil,Eastern Europe and West-Central Asia,2017,118.24472429641
Other Land,Eastern Europe and West-Central Asia,2017,-131.57052143467
Deforestation,Europe,2017,3.1421661753389
Fires,Europe,2017,20.7784208215
Forest Land,Europe,2017,-462.69730956975
Organic Soil,Europe,2017,205.3568278898
Other Land,Europe,2017,-81.736628981877
Deforestation,Latin America and Caribbean,2017,1896.5393681185
Fires,Latin America and Caribbean,2017,61.42126620173
Forest Land,Latin America and Caribbean,2017,-2139.3453936476
Organic Soil,Latin America and Caribbean,2017,14.269259286843
Other Land,Latin America and Caribbean,2017,13.718337790264
Deforestation,Middle East,2017,0.023165230227102
Fires,Middle East,2017,1.12708400169
Forest Land,Middle East,2017,-2.6063682834702
Other Land,Middle East,2017,-1.1644663420868
Deforestation,North America,2017,90.178497067104
Fires,North America,2017,143.73208756521
Forest Land,North America,2017,-783.85072282148
Organic Soil,North America,2017,99.992476771723
Other Land,North America,2017,-146.28628302186
Deforestation,South-East Asia and Pacific,2017,573.93114320473
Fires,South-East Asia and Pacific,2017,19.06263616126
Forest Land,South-East Asia and Pacific,2017,242.3996449874
Organic Soil,South-East Asia and Pacific,2017,496.90863026474
Other Land,South-East Asia and Pacific,2017,628.38638627916
Deforestation,Southern Asia,2017,10.044651818756
Fires,Southern Asia,2017,1.70533533043
Forest Land,Southern Asia,2017,1006.5129706089
Organic Soil,Southern Asia,2017,26.065417312632
Other Land,Southern Asia,2017,-0.079827982839102
Deforestation,Africa,2018,1288.7092133904
Fires,Africa,2018,570.46655204191
Forest Land,Africa,2018,-1015.0952974141
Organic Soil,Africa,2018,60.444819882899
Other Land,Africa,2018,-95.621127236496
Deforestation,"Australia, Japan, and New Zealand",2018,15.793802512443
Fires,"Australia, Japan, and New Zealand",2018,571.91700738119
Forest Land,"Australia, Japan, and New Zealand",2018,-435.34675261737
Organic Soil,"Australia, Japan, and New Zealand",2018,9.6765781199603
Other Land,"Australia, Japan, and New Zealand",2018,-26.257021940125
Deforestation,Eastern Asia,2018,3.8384994268955
Fires,Eastern Asia,2018,11.12733762593
Forest Land,Eastern Asia,2018,-321.862245642
Organic Soil,Eastern Asia,2018,26.336468465934
Other Land,Eastern Asia,2018,-420.76409837386
Deforestation,Eastern Europe and West-Central Asia,2018,0.11956615753756
Fires,Eastern Europe and West-Central Asia,2018,288.47592985743
Forest Land,Eastern Europe and West-Central Asia,2018,-1850.3651835372
Organic Soil,Eastern Europe and West-Central Asia,2018,118.58245584704
Other Land,Eastern Europe and West-Central Asia,2018,-202.29102782596
Deforestation,Europe,2018,2.8887977911699
Fires,Europe,2018,2.26721233364
Forest Land,Europe,2018,-410.12257828592
Organic Soil,Europe,2018,206.97035418649
Other Land,Europe,2018,-38.314397708235
Deforestation,Latin America and Caribbean,2018,1684.1443117708
Fires,Latin America and Caribbean,2018,31.7400262877
Forest Land,Latin America and Caribbean,2018,-2089.8606204541
Organic Soil,Latin America and Caribbean,2018,14.399969567915
Other Land,Latin America and Caribbean,2018,30.687596437993
Deforestation,Middle East,2018,0.014448491568838
Fires,Middle East,2018,0.75238405378
Forest Land,Middle East,2018,-1.7806121981466
Other Land,Middle East,2018,-1.1644663420868
Deforestation,North America,2018,79.975669486454
Fires,North America,2018,127.79135649887
Forest Land,North America,2018,-737.46378586679
Organic Soil,North America,2018,100.64412354252
Other Land,North America,2018,-136.7671700925
Deforestation,South-East Asia and Pacific,2018,562.27684859566
Fires,South-East Asia and Pacific,2018,168.73467268119
Forest Land,South-East Asia and Pacific,2018,305.93373942579
Organic Soil,South-East Asia and Pacific,2018,495.76318335944
Other Land,South-East Asia and Pacific,2018,339.91935610078
Deforestation,Southern Asia,2018,8.0399136401787
Fires,Southern Asia,2018,3.1865188367
Forest Land,Southern Asia,2018,1018.9316007148
Organic Soil,Southern Asia,2018,26.065581957108
Other Land,Southern Asia,2018,-0.079827982839102
Deforestation,Africa,2019,1148.344033458
Fires,Africa,2019,545.02075643026
Forest Land,Africa,2019,-1000.2231803031
Organic Soil,Africa,2019,60.296594240057
Other Land,Africa,2019,-99.515320603256
Deforestation,"Australia, Japan, and New Zealand",2019,12.779939338015
Fires,"Australia, Japan, and New Zealand",2019,508.51907331904
Forest Land,"Australia, Japan, and New Zealand",2019,-435.293603141
Organic Soil,"Australia, Japan, and New Zealand",2019,9.44913737371
Other Land,"Australia, Japan, and New Zealand",2019,-36.655426401657
Deforestation,Eastern Asia,2019,4.825009567117
Fires,Eastern Asia,2019,13.48749058734
Forest Land,Eastern Asia,2019,-407.54193671203
Organic Soil,Eastern Asia,2019,26.35100983592
Other Land,Eastern Asia,2019,-439.33274253502
Deforestation,Eastern Europe and West-Central Asia,2019,0.086853687304806
Fires,Eastern Europe and West-Central Asia,2019,268.16656223054
Forest Land,Eastern Europe and West-Central Asia,2019,-1877.2320097992
Organic Soil,Eastern Europe and West-Central Asia,2019,118.80186099864
Other Land,Eastern Europe and West-Central Asia,2019,-88.825357793903
Deforestation,Europe,2019,3.2091826551195
Fires,Europe,2019,6.17619310779
Forest Land,Europe,2019,-407.76755212681
Organic Soil,Europe,2019,207.4176274618
Other Land,Europe,2019,-36.871525758877
Deforestation,Latin America and Caribbean,2019,1832.3328218529
Fires,Latin America and Caribbean,2019,55.07034530071
Forest Land,Latin America and Caribbean,2019,-2145.2517619842
Organic Soil,Latin America and Caribbean,2019,14.406366345284
Other Land,Latin America and Caribbean,2019,28.459526896216
Deforestation,Middle East,2019,0.01280313817975
Fires,Middle East,2019,21.43996664633
Forest Land,Middle East,2019,-1.0237781500981
Other Land,Middle East,2019,-1.1644663420868
Deforestation,North America,2019,66.697359277896
Fires,North America,2019,84.46619215768
Forest Land,North America,2019,-761.31610514298
Organic Soil,North America,2019,100.99002809162
Other Land,North America,2019,-136.33654398743
Deforestation,South-East Asia and Pacific,2019,627.80147435665
Fires,South-East Asia and Pacific,2019,372.33806594743
Forest Land,South-East Asia and Pacific,2019,319.76190335431
Organic Soil,South-East Asia and Pacific,2019,540.66306980433
Other Land,South-East Asia and Pacific,2019,591.32763285741
Deforestation,Southern Asia,2019,8.3224608905984
Fires,Southern Asia,2019,4.03226442164
Forest Land,Southern Asia,2019,1031.8209293986
Organic Soil,Southern Asia,2019,26.036119094445
Other Land,Southern Asia,2019,-0.079827982839102
Deforestation,Africa,2020,1256.9166426606
Fires,Africa,2020,454.71419821858
Forest Land,Africa,2020,-992.91591822882
Organic Soil,Africa,2020,60.270906759234
Other Land,Africa,2020,-98.799315912629
Deforestation,"Australia, Japan, and New Zealand",2020,15.06689874076
Fires,"Australia, Japan, and New Zealand",2020,220.10882798836
Forest Land,"Australia, Japan, and New Zealand",2020,-455.27591123887
Organic Soil,"Australia, Japan, and New Zealand",2020,9.5745744674973
Other Land,"Australia, Japan, and New Zealand",2020,-37.97470115035
Deforestation,Eastern Asia,2020,3.5845597894239
Fires,Eastern Asia,2020,9.74050229497
Forest Land,Eastern Asia,2020,-347.77169364014
Organic Soil,Eastern Asia,2020,26.364758511253
Other Land,Eastern Asia,2020,-457.90138669619
Deforestation,Eastern Europe and West-Central Asia,2020,0.070524442965867
Fires,Eastern Europe and West-Central Asia,2020,196.12391439352
Forest Land,Eastern Europe and West-Central Asia,2020,-1873.4565665642
Organic Soil,Eastern Europe and West-Central Asia,2020,118.98186549291
Other Land,Eastern Europe and West-Central Asia,2020,-132.26123435978
Deforestation,Europe,2020,3.3843743366852
Fires,Europe,2020,5.58672333779
Forest Land,Europe,2020,-439.24559361037
Organic Soil,Europe,2020,208.61829279576
Other Land,Europe,2020,-37.297388709735
Deforestation,Latin America and Caribbean,2020,2048.6203636164
Fires,Latin America and Caribbean,2020,59.81128805373
Forest Land,Latin America and Caribbean,2020,-2117.6296823962
Organic Soil,Latin America and Caribbean,2020,14.442875293787
Other Land,Latin America and Caribbean,2020,44.289188447845
Deforestation,Middle East,2020,0.023382780676024
Fires,Middle East,2020,4.37431227982
Forest Land,Middle East,2020,-1.3375874076584
Other Land,Middle East,2020,-1.2274606518168
Deforestation,North America,2020,61.574540008488
Fires,North America,2020,109.39714406531
Forest Land,North America,2020,-812.78100106012
Organic Soil,North America,2020,101.20113670145
Other Land,North America,2020,-138.327923125
Deforestation,South-East Asia and Pacific,2020,483.06195214031
Fires,South-East Asia and Pacific,2020,41.06831118051
Forest Land,South-East Asia and Pacific,2020,360.10471339409
Organic Soil,South-East Asia and Pacific,2020,544.2312935325
Other Land,South-East Asia and Pacific,2020,335.80094028105
Deforestation,Southern Asia,2020,7.4933155382934
Fires,Southern Asia,2020,1.06894533376
Forest Land,Southern Asia,2020,1006.5831560461
Organic Soil,Southern Asia,2020,26.025926238802
Other Land,Southern Asia,2020,-0.075799844582054
Deforestation,Africa,2021,1184.265699166
Fires,Africa,2021,513.50126653834
Forest Land,Africa,2021,-947.71281234569
Organic Soil,Africa,2021,60.254217250917
Other Land,Africa,2021,-100.08812318694
Deforestation,"Australia, Japan, and New Zealand",2021,10.043656133643
Fires,"Australia, Japan, and New Zealand",2021,196.69151552032
Forest Land,"Australia, Japan, and New Zealand",2021,-448.26929237142
Organic Soil,"Australia, Japan, and New Zealand",2021,9.8123235029078
Other Land,"Australia, Japan, and New Zealand",2021,-47.464868133611
Deforestation,Eastern Asia,2021,4.4830602652526
Fires,Eastern Asia,2021,6.71443348337
Forest Land,Eastern Asia,2021,-356.61818754411
Organic Soil,Eastern Asia,2021,26.295702444581
Other Land,Eastern Asia,2021,-475.91088504256
Deforestation,Eastern Europe and West-Central Asia,2021,0.074721018113941
Fires,Eastern Europe and West-Central Asia,2021,229.65202942998
Forest Land,Eastern Europe and West-Central Asia,2021,-1859.8925791544
Organic Soil,Eastern Europe and West-Central Asia,2021,119.30817526151
Other Land,Eastern Europe and West-Central Asia,2021,-111.98718725527
Deforestation,Europe,2021,4.7154173262011
Fires,Europe,2021,10.62556286646
Forest Land,Europe,2021,-388.8617631683
Organic Soil,Europe,2021,208.31971044837
Other Land,Europe,2021,-73.858976616452
Deforestation,Latin America and Caribbean,2021,1714.4575640405
Fires,Latin America and Caribbean,2021,22.39233264358
Forest Land,Latin America and Caribbean,2021,-2104.9427718106
Organic Soil,Latin America and Caribbean,2021,14.539381702828
Other Land,Latin America and Caribbean,2021,37.004362349148
Deforestation,Middle East,2021,0.027666962570004
Fires,Middle East,2021,1.29286259046
Forest Land,Middle East,2021,-1.0228117498466
Other Land,Middle East,2021,-1.2263768869001
Deforestation,North America,2021,60.312885736706
Fires,North America,2021,197.71068014447
Forest Land,North America,2021,-739.94965308353
Organic Soil,North America,2021,101.46985722074
Other Land,North America,2021,-173.84108564604
Deforestation,South-East Asia and Pacific,2021,455.17024401157
Fires,South-East Asia and Pacific,2021,16.76935676477
Forest Land,South-East Asia and Pacific,2021,395.05945616339
Organic Soil,South-East Asia and Pacific,2021,536.33216526015
Other Land,South-East Asia and Pacific,2021,305.12413406372
Deforestation,Southern Asia,2021,5.1619565155727
Fires,Southern Asia,2021,3.28422610126
Forest Land,Southern Asia,2021,1001.4324183591
Organic Soil,Southern Asia,2021,25.998911964662
Other Land,Southern Asia,2021,0.021540560341641
Deforestation,Africa,2022,1196.5087917616
Fires,Africa,2022,493.06073594343
Forest Land,Africa,2022,-935.69230032572
Organic Soil,Africa,2022,60.269818950968
Other Land,Africa,2022,-99.906731379462
Deforestation,"Australia, Japan, and New Zealand",2022,12.630164737473
Fires,"Australia, Japan, and New Zealand",2022,254.31206175732
Forest Land,"Australia, Japan, and New Zealand",2022,-448.04996480217
Organic Soil,"Australia, Japan, and New Zealand",2022,9.7379034456832
Other Land,"Australia, Japan, and New Zealand",2022,-41.727263279599
Deforestation,Eastern Asia,2022,4.2975432072645
Fires,Eastern Asia,2022,8.2845005469
Forest Land,Eastern Asia,2022,-361.95664055664
Organic Soil,Eastern Asia,2022,26.279200937431
Other Land,Eastern Asia,2022,-475.91088504256
Deforestation,Eastern Europe and West-Central Asia,2022,0.077366382794871
Fires,Eastern Europe and West-Central Asia,2022,115.46504038089
Forest Land,Eastern Europe and West-Central Asia,2022,-1922.5855800783
Organic Soil,Eastern Europe and West-Central Asia,2022,119.25420018511
Other Land,Eastern Europe and West-Central Asia,2022,-102.03691291194
Deforestation,Europe,2022,3.7696581060019
Fires,Europe,2022,12.85013727213
Forest Land,Europe,2022,-402.94771488016
Organic Soil,Europe,2022,209.09783406678
Other Land,Europe,2022,-52.111160222036
Deforestation,Latin America and Caribbean,2022,1865.1369165033
Fires,Latin America and Caribbean,2022,54.46880048615
Forest Land,Latin America and Caribbean,2022,-2093.3566928197
Organic Soil,Latin America and Caribbean,2022,14.686841231755
Other Land,Latin America and Caribbean,2022,55.204612370522
Deforestation,Middle East,2022,0.021284293808593
Fires,Middle East,2022,0.37860059156
Forest Land,Middle East,2022,1.2012388465626
Other Land,Middle East,2022,-1.2090610486901
Deforestation,North America,2022,62.861595007697
Fires,North America,2022,82.84968582456
Forest Land,North America,2022,-727.95005203895
Organic Soil,North America,2022,101.52368546784
Other Land,North America,2022,-125.88993588401
Deforestation,South-East Asia and Pacific,2022,522.01122350284
Fires,South-East Asia and Pacific,2022,6.91830807302
Forest Land,South-East Asia and Pacific,2022,384.35626033523
Organic Soil,South-East Asia and Pacific,2022,540.42734519341
Other Land,South-East Asia and Pacific,2022,303.37166741314
Deforestation,Southern Asia,2022,6.9925776481548
Fires,Southern Asia,2022,3.96491617656
Forest Land,Southern Asia,2022,989.51165635907
Organic Soil,Southern Asia,2022,25.747089888802
Other Land,Southern Asia,2022,-0.046118225868018
Deforestation,Africa,2023,1196.5087917616
Fires,Africa,2023,506.47650707516
Forest Land,Africa,2023,-911.43882049536
Organic Soil,Africa,2023,60.269818950968
Other Land,Africa,2023,-99.906731379462
Deforestation,"Australia, Japan, and New Zealand",2023,12.630164737473
Fires,"Australia, Japan, and New Zealand",2023,1083.54252242
Forest Land,"Australia, Japan, and New Zealand",2023,-451.74301069368
Organic Soil,"Australia, Japan, and New Zealand",2023,9.7379034456832
Other Land,"Australia, Japan, and New Zealand",2023,-41.727263279599
Deforestation,Eastern Asia,2023,4.2975432072645
Fires,Eastern Asia,2023,21.14571810273
Forest Land,Eastern Asia,2023,-371.66606711684
Organic Soil,Eastern Asia,2023,26.279200937431
Other Land,Eastern Asia,2023,-475.91088504256
Deforestation,Eastern Europe and West-Central Asia,2023,0.077366382794871
Fires,Eastern Europe and West-Central Asia,2023,155.08045856676
Forest Land,Eastern Europe and West-Central Asia,2023,-1945.6301193032
Organic Soil,Eastern Europe and West-Central Asia,2023,119.25420018511
Other Land,Eastern Europe and West-Central Asia,2023,-102.03691291194
Deforestation,Europe,2023,3.7696581060019
Fires,Europe,2023,6.7166374772
Forest Land,Europe,2023,-401.75641708167
Organic Soil,Europe,2023,209.09783406678
Other Land,Europe,2023,-52.111160222036
Deforestation,Latin America and Caribbean,2023,1865.1369165033
Fires,Latin America and Caribbean,2023,62.38469834235
Forest Land,Latin America and Caribbean,2023,-2081.4298870074
Organic Soil,Latin America and Caribbean,2023,14.686841231755
Other Land,Latin America and Caribbean,2023,55.204612370522
Deforestation,Middle East,2023,0.021284293808593
Fires,Middle East,2023,3.3813958244
Forest Land,Middle East,2023,1.9823347997052
Other Land,Middle East,2023,-1.2090610486901
Deforestation,North America,2023,62.861595007697
Fires,North America,2023,515.46221026238
Forest Land,North America,2023,-741.45222964046
Organic Soil,North America,2023,101.52368546784
Other Land,North America,2023,-125.88993588401
Deforestation,South-East Asia and Pacific,2023,522.01122350284
Fires,South-East Asia and Pacific,2023,215.4712492652
Forest Land,South-East Asia and Pacific,2023,403.53844567177
Organic Soil,South-East Asia and Pacific,2023,540.42734519341
Other Land,South-East Asia and Pacific,2023,303.37166741314
Deforestation,Southern Asia,2023,6.9925776481548
Fires,Southern Asia,2023,1.92674537124
Forest Land,Southern Asia,2023,983.81466422971
Organic Soil,Southern Asia,2023,25.747089888802
Other Land,Southern Asia,2023,-0.046118225868018
Deforestation,Africa,2024,1196.5087917616
Fires,Africa,2024,372.48210210639
Forest Land,Africa,2024,-887.18534066501
Organic Soil,Africa,2024,60.227312453727
Other Land,Africa,2024,-99.906731379462
Deforestation,"Australia, Japan, and New Zealand",2024,12.630164737473
Fires,"Australia, Japan, and New Zealand",2024,294.91191669149
Forest Land,"Australia, Japan, and New Zealand",2024,-455.4360565852
Organic Soil,"Australia, Japan, and New Zealand",2024,9.7276188724165
Other Land,"Australia, Japan, and New Zealand",2024,-41.727263279599
Deforestation,Eastern Asia,2024,4.2975432072645
Fires,Eastern Asia,2024,9.80300499355
Forest Land,Eastern Asia,2024,-381.37549367704
Organic Soil,Eastern Asia,2024,26.26778138505
Other Land,Eastern Asia,2024,-475.91088504256
Deforestation,Eastern Europe and West-Central Asia,2024,0.077366382794871
